2025-03-26 18:24:07,608 	 INFO 	 ||Start: 454, End: 521
2025-03-26 18:24:07,624 	 INFO 	 ||Codeword: 00100001001
2025-03-26 18:24:07,625 	 INFO 	 ||Character: A
2025-03-26 18:24:07,627 	 INFO 	 ||Reading signal 6, between rows (526, 594)
2025-03-26 18:24:07,627 	 INFO 	 ||Start: 526, End: 594
2025-03-26 18:24:07,642 	 INFO 	 ||Codeword: 00110100011
2025-03-26 18:24:07,642 	 INFO 	 ||Character: S
2025-03-26 18:24:07,645 	 INFO 	 ||Reading signal 7, between rows (599, 666)
2025-03-26 18:24:07,645 	 INFO 	 ||Start: 599, End: 666
2025-03-26 18:24:07,663 	 INFO 	 ||Codeword: 00110010000
2025-03-26 18:24:07,663 	 INFO 	 ||Character: H
2025-03-26 18:24:07,673 	 INFO 	 ||Reading signal 8, between rows (672, 739)
2025-03-26 18:24:07,673 	 INFO 	 ||Start: 672, End: 739
2025-03-26 18:24:07,689 	 INFO 	 ||Codeword: 00110101100
2025-03-26 18:24:07,690 	 INFO 	 ||Character: T
2025-03-26 18:24:07,693 	 INFO 	 ||Reading signal 9, between rows (744, 812)
2025-03-26 18:24:07,693 	 INFO 	 ||Start: 744, End: 812
2025-03-26 18:24:07,709 	 INFO 	 ||Codeword: 11110101010
2025-03-26 18:24:07,710 	 INFO 	 ||Character: R
2025-03-26 18:24:07,712 	 INFO 	 ||Reading signal 10, between rows (817, 885)
2025-03-26 18:24:07,713 	 INFO 	 ||Start: 817, End: 885
2025-03-26 18:24:07,731 	 INFO 	 ||Codeword: 11110100101
2025-03-26 18:24:07,731 	 INFO 	 ||Character: U
2025-03-26 18:24:07,741 	 INFO 	 ||Reading signal 11, between rows (890, 958)
2025-03-26 18:24:07,741 	 INFO 	 ||Start: 890, End: 958
2025-03-26 18:24:07,759 	 INFO 	 ||Codeword: 10010011010
2025-03-26 18:24:07,760 	 INFO 	 ||Character: 

2025-03-26 18:24:07,762 	 INFO 	 Key 6, Colour R, Column 15
2025-03-26 18:24:07,818 	 INFO 	 |Reading key 6, column 15
2025-03-26 18:24:07,819 	 INFO 	 ||Reading signal 1, between rows (163, 231)
2025-03-26 18:24:07,819 	 INFO 	 ||Start: 163, End: 231
2025-03-26 18:24:07,836 	 INFO 	 ||Codeword: 10011000000
2025-03-26 18:24:07,836 	 INFO 	 ||Character:  
2025-03-26 18:24:07,840 	 INFO 	 ||Reading signal 2, between rows (236, 303)
2025-03-26 18:24:07,840 	 INFO 	 ||Start: 236, End: 303
2025-03-26 18:24:07,858 	 INFO 	 ||Codeword: 11110101010
2025-03-26 18:24:07,858 	 INFO 	 ||Character: R
2025-03-26 18:24:07,861 	 INFO 	 ||Reading signal 3, between rows (308, 376)
2025-03-26 18:24:07,861 	 INFO 	 ||Start: 308, End: 376
2025-03-26 18:24:07,882 	 INFO 	 ||Codeword: 01100000011
2025-03-26 18:24:07,882 	 INFO 	 ||Character: C
2025-03-26 18:24:07,885 	 INFO 	 ||Reading signal 4, between rows (381, 449)
2025-03-26 18:24:07,885 	 INFO 	 ||Start: 381, End: 449
2025-03-26 18:24:07,905 	 INFO 	 ||Codeword: 10100000101
2025-03-26 18:24:07,906 	 INFO 	 ||Character: E
2025-03-26 18:24:07,909 	 INFO 	 ||Reading signal 5, between rows (454, 521)
2025-03-26 18:24:07,909 	 INFO 	 ||Start: 454, End: 521
2025-03-26 18:24:07,929 	 INFO 	 ||Codeword: 11110010110
2025-03-26 18:24:07,929 	 INFO 	 ||Character: N
2025-03-26 18:24:07,943 	 INFO 	 ||Reading signal 6, between rows (526, 594)
2025-03-26 18:24:07,943 	 INFO 	 ||Start: 526, End: 594
2025-03-26 18:24:07,964 	 INFO 	 ||Codeword: 10011000000
2025-03-26 18:24:07,964 	 INFO 	 ||Character:  
2025-03-26 18:24:07,968 	 INFO 	 ||Reading signal 7, between rows (599, 666)
2025-03-26 18:24:07,968 	 INFO 	 ||Start: 599, End: 666
2025-03-26 18:24:07,986 	 INFO 	 ||Codeword: 11110011001
2025-03-26 18:24:07,986 	 INFO 	 ||Character: I
2025-03-26 18:24:07,989 	 INFO 	 ||Reading signal 8, between rows (672, 739)
2025-03-26 18:24:07,989 	 INFO 	 ||Start: 672, End: 739
2025-03-26 18:24:08,006 	 INFO 	 ||Codeword: 00110011111
2025-03-26 18:24:08,006 	 INFO 	 ||Character: O
2025-03-26 18:24:08,019 	 INFO 	 ||Reading signal 9, between rows (744, 812)
2025-03-26 18:24:08,019 	 INFO 	 ||Start: 744, End: 812
